mls_id,address,unit_number,full_address,zip,area,block,block_raw,lot,complex_name,property_type,class,status,year_built,floor_number,bedrooms,full_baths,half_baths,total_baths,sqft,sold_price,list_price,orig_list_price,price_per_sqft,sale_to_list,orig_to_sold_pct,taxes,hoa_monthly,dom,closing_date,listing_date,closing_year,closing_quarter,is_distressed,is_short_sale,is_bank_owned,lat,lon,between,remarks,parking,parking_conf,outdoor,outdoor_type,outdoor_conf,walk_score,transit_score,bike_score,path_station,path_dist_mi,hblr_station,hblr_dist_mi,transit_station,transit_dist_mi,modiiv_assessed,assessed_value,assess_ratio
220011930,843-849 BLVD EAST,63A,843-849 BLVD EAST 63A,07086,Weehawken,block_51 02,00051 02,00019,,Condominium,CONDO-COOP,SOLD,,3,2,1,0,1.0,695,410000.0,375000.0,,589.93,1.0933,,5745.0,365.0,13,2022-09-12,2022-06-30,2022,2022-Q3,False,False,False,40.7793943,-74.0120104,Blvd East Ave,"This amazing 2 bedroom, 1 bath condo, located on Prestigious Blvd East is a MUST SEE!! Featuring incredible NYC views, living room, dining area, drenched in natural sunlight, fully equipped kitchen, hardwood floors throughout, washer/dryer combo in the unit, coat closet and pet friendly. Enjoy the Sunrises, Moonrises and the Golden Glows of the NYC buildings. A beautiful ornate boutique building. Weehawken Township is a striving community that is rich with history, contains ball fields and top-rated schools, its host of parks, bicycle paths, and walkways overlooking the Hudson River and the Manhattan skyline, full of local shops & restaurants. Quick access to New York City via bus at your front door, mins to ferry, or Lincoln Tunnel. Entrance at 6 Liberty Pl, around the corner.",False,low,False,,low,,,,Hoboken,3.086,Port Imperial,2.066,Port Imperial,2.066,,,
220004757,518-530 GREGORY AVE,B306,518-530 GREGORY AVE B306,07086,Weehawken,block_26_GREGORY,26,4,Gregory Commons Condo,Condominium,CONDO-COOP,SOLD,,3,1,1,0,1.0,875,410000.0,424998.0,,468.57,0.9647,,5075.0,630.0,39,2022-06-27,2022-03-12,2022,2022-Q2,False,False,False,40.7655848,-74.0261203,Hackensack Plank rd. & Shippen St.,"Modern Mix-Luxury,Tastefully Renovated-1 Bed+Den/Home office, 1 Bath Condo w/coveted 1 car garage parking.",True,high,False,,low,,,,Hoboken,2.059,Port Imperial,1.021,Port Imperial,1.021,,,
250011225,29-33 51ST ST,A2,29-33 51ST ST A2,07086,Weehawken,block_65_51ST,65,4,The Dakota,Condominium,CONDO-COOP,SOLD,,1,2,1,0,1.0,841,415000.0,439000.0,,493.46,0.9453,,5739.0,303.0,41,2025-08-29,2025-06-04,2025,2025-Q3,False,False,False,40.7802355,-74.0128642,Park Ave & JFK Blvd  East,"Prepare to be amazed by this gorgeous, spacious condo in a super location that feels much larger than the sq ftge. Grand open layout that is perfect for entertaining or a growing family with plenty of room for living & dining.  The kitchen is equipped with modern appliances, granite counters, ample cabinet space & recessed lighting. Both bedrooms are generously sized and offer plenty of closet space with the master bedroom being oversized with 2 large closets. Walk-in coat closet near front door. Best location in the building on the main floor and a few steps to the mailbox, laundry room and your own private storage unit and outdoor courtyards. This beautiful and incredibly well-maintained condo is in the popular Dakota condo complex with a low maintenance fee that includes heat and hot water. Conveniently located just 1/2 block to JFK Blvd East and those spectacular NYC views! Walking distance from NJ transit, shopping, parks and more. This is sure to exceed expectations and is a true must see. First time homebuyer mortgage program at 5.5% may be available for this property.",False,low,False,,low,,,,Hoboken,3.133,Port Imperial,2.109,Port Imperial,2.109,,,
240022378,899 BLVD EAST,6F,899 BLVD EAST 6F,07086,Weehawken,block_56_BLVD,56,9,Fulton Hosie Cooperatives,Cooperative,CONDO-COOP,SOLD,,,1,1,0,1.0,802,415000.0,425000.0,,517.46,0.9765,,,1640.0,75,2025-08-07,2024-11-15,2025,2025-Q3,False,False,False,40.7659779,-74.0220929,corner Fulton Street,"Panoramic view of the Hudson River and NY Skyline from both your unit and your private BALCONY.   Unit is renovated and in move-in condition.  F line units are the largest 1 Bedroom layouts in the building.  Great closet space.  Stainless  appliances.  Breakfast Bar. Granite Countertops and designer backsplash.  Lots of cabinets/kitchen storage.   Laundry on premises. On site Superintendent.  COVERED PARKING SPACE included. Maintenance includes Real Estate Taxes, Heat, Hot Water, Cooking Gas, Water, Sewer, Building Insurance, Common area and Elevator maintenance, trash and snow removal, common area video monitoring, Reserves and is approximately 52% tax deductible.  Board approval required. 2 year owner occupancy required. NYC bus @ door...20 min to Midtown Manhattan.  Easy access to Light Rail and NY Waterways Ferry. Waterfront recreation complex.  Weehawken Waterfront Walkway.  Boulevard East Promenade for enjoyable strolls overlooking the Skyline & River.   Lots of restaurants and retail stores nearby.",True,high,True,balcony,high,,,,Hoboken,2.09,Port Imperial,1.047,Port Imperial,1.047,,,
240023321,965 BLVD EAST,4-1,965 BLVD EAST 4-1,07086,Weehawken,block_60_BLVD,60,59,,Condominium,CONDO-COOP,SOLD,,4,1,1,0,1.0,505,415000.0,385000.0,,821.78,1.0779,,5421.0,225.0,25,2025-02-11,2024-12-05,2025,2025-Q1,False,False,False,40.7671744,-74.0216355,46th and 47th,"This beautiful 1-bedroom, 1-bathroom condo features sweeping north and south views of the iconic NYC Midtown skyline, filling the space with stunning natural light. The open-concept living area is ideal for both relaxation and entertaining. Plus, a creative loft space adds extra storage and versatility. This apartment is situated on the 4th floor, the top floor of this walk-up building.For your convenience, laundry is located in the building's basement. You're just 20 minutes from Manhattan, offering the perfect blend of NYC access and New Jersey tranquility. Don't miss this opportunity to own a home with exceptional views and modern convenience!",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
210022499,875 BLVD EAST,38,875 BLVD EAST 38,07086,Weehawken,zip_07086,,,River Cliff Hall,Cooperative,CONDO-COOP,SOLD,,5,2,1,0,1.0,990,417000.0,399000.0,,421.21,1.0451,,,1140.0,34,2021-12-30,2021-09-28,2021,2021-Q4,False,False,False,40.7671744,-74.0216355,Clifton and Columbia,"Just... wow! This painstakingly and gorgeously renovated, top floor home with breathtaking Manhattan views from all 10 windows is an absolute showstopper. Every detail of this 990sf 2bed/1bath apartment is brand new from the central air and recessed lighting to the hardwood floors and everything in between. Easily the newest and nicest apartment in the building and quite possibly the entirety of Blvd East. You'll feel instantly at home in this one-of-a-kind corner abode. The first bedroom is in a peaceful setting, separated from the rest of the living space and equipped with 2 large closets. 2 picture windows perfectly frame the panoramic Manhattan and Hudson River views in this private bedroom. The bathroom is full of bright, clean white marble finishes including the full size vanity complete with drawers and cabinets for storage. The shower itself even has a magnificent city and river view. Upon entering the kitchen and living area you'll be awed by the full wall of unobstructed NYC and river views in every window. Entertain and create your own culinary masterpieces in the brand new, modern kitchen outfitted with full sized, matching stainless steel appliances including dishwasher, 5-burner gas range, farmhouse sink basin, gleaming white quartz counters and modern white shaker cabinets. The peninsula counter offers plenty of additional storage and ample counter eating space for 3 or more. The open kitchen flows sublimely into the living area with room for an additional dining table if so desired. Finally, there is a huge second bedroom perfectly located in the corner of the building. This room would easily double as a huge, inspiring office if so desired. It's separated from the living area by wide-opening barn doors and features commanding Manhattan views from 4 windows, a wall full of several huge closets and room for a king bed. You'll never lack storage in this home! Not only do both bedrooms have multiple large closets, the living space has a walk-in pantry and an additional closet off the hallway. There's literally nothing left to do but move in and enjoy the many luxuries this brand new apartment has to offer. Monthly Fees are right in line with similar Condos in Weehawken. Avg. taxes for similar properties are $6K/yr and HOA fees for elevator buildings between $400-$550/mo = $900-$1,150/mo for a comparable Condo!  Welcome to the iconic River Cliff Hall. A pet-friendly elevator building with live-in super, outdoor lounge, laundry on site, bike rack & available storage. Even the common areas are slated for new renovations this fall at no expense to the owners! Located on the historic BLVD East and offering a quick 2mi commute to NYC with several convenient commuting options right in front of the building. This wonderful area of Weehawken has bountiful options for shopping, dining and waterfront entertainment INCLUDING the brand new Waterfront Pool Complex open as of Aug. 17th for Weehawken residents only. 10% min mortgage financing & other requirements.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
230013672,29-33 51ST ST,A3,29-33 51ST ST A3,07086,Weehawken,block_65_51ST,00065,00004,,Condominium,CONDO-COOP,SOLD,,1,2,1,0,1.0,950,419900.0,425000.0,,442.0,0.988,,,,15,2023-11-05,2023-08-15,2023,2023-Q4,False,False,False,40.7802355,-74.0128642,Park Ave & Fairview Ter,"Tastefully renovated 2 bed 1 bath condo conveniently located just a block from Blvd East and NYC transportation is ready for your arrival. This parlor level condo has an incredible flow throughout with open living room overlooking the sprawling eat in kitchen. The unit features many upgrades including new Mitsubishi ac and external compressor unit (2022), new LG fridge and GE microwave (2020), new floors throughout (2019), new stove, new quartzite counters, new blinds for all windows.New toilet and tumbled marble in the bath. High ceilings throughout. 2 outdoor courtyards (One of the courtyards has a table, chairs and grill), private storage in the basement, low taxes and HOA fees (which include Heat and Hot water) and NYC transportation (and NYC views!!) a block away complete the picture.",False,low,False,,low,,,,Hoboken,3.133,Port Imperial,2.109,Port Imperial,2.109,,,
240016458,883 BLVD EAST,3E,883 BLVD EAST 3E,07086,Weehawken,zip_07086,,,The Regency,Condominium,CONDO-COOP,SOLD,,3,2,1,0,1.0,850,420000.0,399000.0,,494.12,1.0526,,5871.0,453.0,14,2024-11-08,2024-08-20,2024,2024-Q4,False,False,False,40.7671744,-74.0216355,Columbia Terrace & Fulton,"Vacant. Welcome to the Regency at 883 Boulevard East in Weehawken! The Regency is a pre war elevator building that is very well maintained, adds historical charm, and sits on the prestige bustling Boulevard East with incredible panoramic views of NYC! This RARE 2BD 850sq. ft. corner end unit condo features 2 generously sized bedrooms, refinished hardwood floors, high ceilings, abundant natural light, updated kitchen, and renovated bathroom. Experience quiet and serene views with minimal traffic noise outside your windows. Low HOA which includes heat, hot water, and water. Pet friendly, designated storage, laundry, and bike rack within the building. Public transportation in front with easy street parking and breeze to get into the city. Short distance to parks, restaurants, shopping and more. This condo on Boulevard East offers a rare opportunity to embrace both the tranquility of a serene setting and the vibrancy of city living. Don't miss out, schedule a showing today to experience living on Boulevard East in Weehawken! Priced to sell! Walkthrough",True,medium,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
210004010,203-207 HACKENSACK PLANK RD,2A,203-207 HACKENSACK PLANK RD 2A,07086,Weehawken,block_30_HACKENSACK,00030,00030,Embroidery Lofts,Condominium,CONDO-COOP,SOLD,,2,1,1,0,1.0,918,420000.0,425000.0,,457.52,0.9882,,6366.0,241.0,34,2021-05-25,2021-02-18,2021,2021-Q2,False,False,False,,,Hudson & Palisade Ave,"Welcome to the Embroidery Lofts, a boutique elevator building. This modern and bright one bedroom condo features the open concept layout you have been searching for! The chef's kitchen is spacious and welcoming with stunning granite countertops, a large breakfast bar, pendant lighting, and stainless steel appliances. The expansive bedroom suite is sure to please with an oversized walk-in closet and plenty of light. Other features include beautiful oak flooring throughout, a private terrace, in unit washer and dryer, central air and plenty of storage space.  This magnificent home is complete with a deeded parking spot , a common outdoor patio , as well as a grill for those outdoor occasions. Come and live a commuters dream in Weehawken which has easy access to NYC, the Hudson waterfront, shopping and parks.",True,high,True,terrace,high,,,,,,,,,,,,
230008939,522 GREGORY AVE,B206,522 GREGORY AVE B206,07086,Weehawken,block_26_GREGORY,00026,00004,Gregory Commons Condo,Condominium,CONDO-COOP,SOLD,,2,2,1,0,1.0,975,425000.0,465000.0,,435.9,0.914,,6442.0,692.0,5,2023-07-24,2023-06-01,2023,2023-Q3,False,False,False,40.7655615,-74.0259812,Hackensack Plank Rd & Shippen,"A Terrific Value, Location & Lifestyle come together in this Luxury 2 Bedroom 1 Bath Condo in Prime Weehawken.",False,low,False,,low,,,,Hoboken,2.057,Port Imperial,1.018,Port Imperial,1.018,,,
220013543,22 50TH ST,1,22 50TH ST 1,07086,Weehawken,block_65,00065,00018,,Condominium,CONDO-COOP,SOLD,,1,3,1,0,1.0,746,430000.0,459000.0,,576.41,0.9368,,7712.0,176.0,14,2022-09-07,2022-07-26,2022,2022-Q3,False,False,False,40.7793917,-74.0127,Blvd East & Park Ave,"Newly Renovated charming condo, located just a half block from the Manhattan skyline and transportation into NYC, including bus, ferry, light rail that travels along the Hudson. This 3 bed 1bath condo features hardwood floors throughout, smart home system(smart lightings, alarm, door lock, speaker), washer dryer in unit, central HVAC, large fenced private backyard, gourmet kitchen with granite counter top, stainless appliances, private storage in basement. Very low monthly HOA dues and taxes, perfect for investors. Extra storage space in basement. Private Backyard & Deck. One parking space will be built in front of building, waiting for town approval. INVESTORS only.",True,high,True,deck,high,,,,Hoboken,3.078,Port Imperial,2.056,Port Imperial,2.056,,,
230014989,1055 BLVD EAST,D8,1055 BLVD EAST D8,07086,Weehawken,zip_07086,,,,Cooperative,CONDO-COOP,SOLD,,4,2,1,0,1.0,950,432000.0,425000.0,,454.74,1.0165,,,1145.0,103,2024-01-11,2023-09-08,2024,2024-Q1,False,False,False,40.7659779,-74.0220929,50th & 51st,"Experience unparalleled luxury living in this one-of-a-kind Riverview co-op unit at 1055 Blvd E, Apartment D8, Weehawken, NJ, boasting elevated (high point of Blvd E & on the 4th floor) breathtaking and expansive views of the full NYC skyline. This remarkable residence exudes sophistication with its high-end finishes & high ceilings, including exposed and sealed interior brick walls, beautiful hardwoods throughout, brand new carpet in the primary bedroom, Carrara marble in the modern kitchen with that remarkable view making meal preparation a daily delight. The brand new sleekly updated full bath, cleverly concealed closet in the primary bedroom, and an overall clean and elegant ambiance complete this home. Wired for surround sound and in-unit security system. For your convenience, the building is equipped with an elevator and features digital door access, enhancing both security and accessibility. As a resident, you'll also benefit from the on-premise laundry facilities, a gated courtyard for your enjoyment, and an available parking permit for hassle-free parking. The co-op fee, which covers taxes, insurance, heat, hot water, and maintenance, providing a worry-free living experience. Perfectly situated for the commuter, its prime location grants easy access to transportation, including the nearby ferry, ensuring a seamless Manhattan commute. Don't miss your chance to call this Weehawken gem your own; schedule a viewing today and prepare to be captivated by the unique charm and elegance of this unit! HOA Fee includes, taxes, heat, hot water, insurance, maintenance. Check out the video & 3D Tour!",True,medium,False,,low,,,,Hoboken,2.09,Port Imperial,1.047,Port Imperial,1.047,,,
240013494,29-33 51ST ST,A2,29-33 51ST ST A2,07086,Weehawken,zip_07086,,,The Dakota,Condominium,CONDO-COOP,SOLD,,1,2,1,0,1.0,841,435000.0,425000.0,,517.24,1.0235,,5508.0,,8,2024-10-24,2024-07-11,2024,2024-Q4,False,False,False,40.7802355,-74.0128642,Dakokta,"Beautifully renovated and spacious 2 bedroom home in sought after Dakota. This home is ideally located walking distance from NJ transit, shopping, parks and more. This home features hardwood flooring, upgraded cabinets, stainless steel appliances, custom backsplash, recess lighting, oversized bedrooms, updated bathroom, additional storage and more. This home is easily accessible and located on the main floor. This layout is open and perfect for entertainment and the location makes it an easy commute. This is sure to exceed expectations and is a must see.",False,low,False,,low,,,,Hoboken,3.133,Port Imperial,2.109,Port Imperial,2.109,,,
220003821,203-207 HACKENSACK PLANK RD,5d,203-207 HACKENSACK PLANK RD 5d,07086,Weehawken,block_30_HACKENSACK,00030,0001101,Embroidery Lofts,Condominium,CONDO-COOP,SOLD,,5,1,1,0,1.0,868,435000.0,435000.0,,501.15,1.0,,6266.0,230.0,5,2022-05-16,2022-03-04,2022,2022-Q2,False,False,False,,,Hudson & Palisade,"Welcome to the Embroidery Lofts, a boutique elevator building. SE facing, modern and bright, one bedroom condo features an open concept layout with chef's kitchen: granite countertops, a large breakfast bar, pendant lighting, and stainless steel appliances. The bedroom suite offers an oversized walk-in closet and custom wardrobe included in purchase for all your organization and storage needs. Other features include beautiful oak flooring throughout, in-unit washer and dryer and central air. This magnificent home is complete with an enclosed deeded parking spot #14 and a common outdoor patio. Easy access to NYC, the Hudson waterfront, shopping and parks.",True,high,True,patio,high,,,,,,,,,,,,
230014178,851 BLVD EAST,E1,851 BLVD EAST E1,07086,Weehawken,block_51 02,00051 02,00031,,Condominium,CONDO-COOP,SOLD,,5,2,1,0,1.0,905,438500.0,399000.0,,484.53,1.099,,5912.0,348.0,7,2023-09-29,2023-08-24,2023,2023-Q3,False,False,False,40.7793943,-74.0120104,Liberty Place & Clifton Terrace,"Enjoy breathtaking unobstructed NYC and River Views in this oversized top-floor condo. As you enter this unique formerly two-bedroom residence, you’re drenched with natural sunlight and can’t help but notice 9” ceilings throughout. The open and airy space, perfect for entertaining or simply unwinding after a long day, is complemented by freshly painted walls that add a touch of elegance. Separated by columns, the living space is perfect for an at-home office or converting it back to a two-bedroom. The unit features an in eat-in kitchen with large breakfast bar, ample counter space, and an abundant amount of cabinetry. Leading through a set of glass French doors awaits your bedroom en-suite, large enough for a king-size bed with a bath featuring a jacuzzi tub. Sit back and be captivated by your direct panoramic city views. Additional features include hardwood flooring, crown and wall moldings, ceiling fans, and abundant closet space.   With those views alone, you cannot help but fall absolutely in love with the only one-bedroom unit in this boutique building along the Weehawken Cliffs. Experience the convenience of living with restaurants, shops, and parks all just a few steps from your front door. This home is a true commuter’s dream – walking distance from the NY Waterway Ferry, Light Rail and steps to the NJ Transit bus to NYC. Schedule your private viewing today!",False,low,False,,low,,,,Hoboken,3.086,Port Imperial,2.066,Port Imperial,2.066,,,
250018752,54 47TH ST,3,54 47TH ST 3,07086,Weehawken,block_61,61,44,Skye Terrace Condominium,Condominium,CONDO-COOP,SOLD,,3,2,1,0,1.0,600,439500.0,449900.0,,732.5,0.9769,,7614.0,243.0,21,2025-11-10,2025-09-10,2025,2025-Q4,False,False,False,40.7779204,-74.0152677,Park and Boulevard Ease,"Weehawken Treasure with Skyline Views!  Weehawken Top-Floor Gem! Enjoy the entire top level of a boutique building with an expansive private deck offering spectacular NYC skyline views. This 2BR/1BA features vaulted ceilings, maple hardwood floors, central air, and in-unit W/D. The open kitchen boasts granite countertops, stainless steel appliances, wood cabinetry, and under-cabinet lighting. A 2018/2019 renovation added a spa-style bath with Kohler soaking tub, subway tile, marble vanity, and Delta fixtures. New sliding doors with motorized blinds lead to the deck, ideal for entertaining. Includes private 9x10 storage. Steps from Blvd East, ferry, bus, shops, and dining.",False,low,True,deck,high,,,,Hoboken,2.953,Port Imperial,1.922,Port Imperial,1.922,,,
230014061,518-530 GREGORY AVE,B409,518-530 GREGORY AVE B409,07086,Weehawken,block_26_GREGORY,00026,00004,Gregory Commons,Condominium,CONDO-COOP,SOLD,,4,2,1,0,1.0,959,440000.0,449000.0,,458.81,0.98,,6510.0,692.0,49,2023-12-08,2023-08-22,2023,2023-Q4,False,False,False,40.7655848,-74.0261203,Hackensack Place Rd and Gregory Ave,"Spectacular 2 bedroom/1 bathroom condo located in the lofty Gregory Commons. This beautiful home shines with pride of ownership while featuring a spacious, open concept, hardwood floors, spa-like bathroom, lots of sunlight, in-unit washer/dryer and private garage parking.  Gregory Commons sits hilltop over-looking NYC and offers security, a door-person, indoor pool, gym, sauna and outdoor common patio.  Perfectly located just moments from Hoboken, the Lincoln Tunnel, the NY/JSQ Bus and the Weehawken Waterfront...this condo will not last long!",True,high,True,patio,high,,,,Hoboken,2.059,Port Imperial,1.021,Port Imperial,1.021,,,
210008238,203-207 HACKENSACK PLANK RD,5A,203-207 HACKENSACK PLANK RD 5A,07086,Weehawken,block_30_HACKENSACK,00030,00011 01,Embroidery Lofts,Condominium,CONDO-COOP,SOLD,,5,1,1,0,1.0,918,442500.0,439000.0,,482.03,1.008,,6272.0,242.0,8,2021-06-16,2021-04-07,2021,2021-Q2,False,False,False,,,*hudson & palisade,"Weehawken's Finest Embroidery Lofts.  Magnificent and spacious one bedroom condo with a private balcony having spectacular views! The condo features an open kitchen with granite counters and stainless steel appliances, hardwood floors, high ceilings, plenty of storage space including a walk-in closet, in-home washer/dryer, indoor deeded garage parking spot and much more.  This well maintained elevator building contains a shared outdoor patio with barbecue grill for your entertaining and is located just minutes to away to NYC.  Very close to schools, parks and shopping. Book your appointment now; will not last!",True,high,True,balcony,high,,,,,,,,,,,,
230008051,29-33 51ST ST,B5,29-33 51ST ST B5,07086,Weehawken,zip_07086,,,,Condominium,CONDO-COOP,SOLD,,2,3,1,0,1.0,1155,450000.0,455000.0,,389.61,0.989,,6303.0,416.0,0,2023-07-28,2023-05-17,2023,2023-Q3,False,False,False,40.7802355,-74.0128642,Park Ave and Blvd East,"Spectacular pre-war condo located just off Blvd East in Weehawken! This spacious and bright 3BR or 2BR+den condo boasts almost 1200 s/f of living space, high ceilings, over-sized windows offering an abundance of natural light, original parquet floors with inlay, modern kitchen with custom tile back splash, formal dining room, two large bedrooms and one smaller bedroom or office. Renovated bathroom with washer/dryer in unit and deeded storage in the building. Located 1/2 a block from Blvd East, you'll find easy access to NYC transit, shopping, dining and all major highways.",False,low,False,,low,,,,Hoboken,3.133,Port Imperial,2.109,Port Imperial,2.109,,,
220004186,848-849 BLVD EAST,2B,848-849 BLVD EAST 2B,07086,Weehawken,block_51,00051,00019,,Condominium,CONDO-COOP,SOLD,,,2,1,0,1.0,795,450000.0,425000.0,,566.04,1.0588,,6121.0,335.0,12,2022-05-06,2022-03-10,2022,2022-Q2,False,False,False,40.7659779,-74.0220929,Liberty & Clifton Terr,"This Beautiful 2 bedroom, 1 bath condo is located on Prestigious Blvd East featuring incredible NYC views, living room, dining area, drenched in natural sunlight, tons of closet space, fully equipped kitchen with tile flooring, hardwood floors throughout, washer/dryer in the unit, coat closet, and pet friendly. Enjoy the Sunrises, Moonrises, and golden glows of the NYC buildings.  A beautiful ornate boutique building. Weehawken township is a striving community that is rich with history, contains ball fields and top-rated schools, its host of parks, bicycle paths, and walkways overlooking the Hudson River and the Manhattan skyline, full of local shops & restaurants. Quick access to New York City via bus at your front door, mins to ferry, or Lincoln Tunnel. Entrance at 6 Liberty Pl, around the corner. Washer and dryer in unit!",False,low,False,,low,,,,Hoboken,2.09,Port Imperial,1.047,Port Imperial,1.047,,,
240002298,851 BLVD EAST,4D,851 BLVD EAST 4D,07086,Weehawken,block_51,00051,00031,Clifton Park Condo,Condominium,CONDO-COOP,SOLD,,,2,1,0,1.0,950,450000.0,435000.0,,473.68,1.0345,,6429.0,324.0,19,2024-04-25,2024-02-07,2024,2024-Q2,False,False,False,40.7793943,-74.0120104,Liberty Place and Clifton Terrace,"Welcome to this beautiful 2 bedroom condo located along the Weehawken Cliffs on Boulevard East. Enjoy the large living/dining room combo, modern kitchen, full bathroom, and 2 spacious bedrooms. The unit also features hardwood floors, plenty of natural sunlight. partial view of New York City and an in unit washer/dryer. Outside the front door you will find an amazing view of New York and will be steps away from Hamilton Park. The neighborhood features restaurants, shopping and easy transportation to New York. Unit is currently tenant occupied until October.",False,low,False,,low,,,,Hoboken,3.086,Port Imperial,2.066,Port Imperial,2.066,,,
230004222,899 BLVD EAST,4A,899 BLVD EAST 4A,07086,Weehawken,zip_07086,,,Fulton House,Cooperative,CONDO-COOP,SOLD,,4,1,1,0,1.0,825,450000.0,500000.0,,545.45,0.9,,,1350.0,245,2024-04-23,2023-03-15,2024,2024-Q2,False,False,False,40.7659779,-74.0220929,Fulton,"New and Improved Price!    This residence is in excellent condition and is Truly Unlike Any Other! Location! Location! Welcome to this gorgeous, fully renovated and modern coop with amazing unobstructed views of Manhattan. This corner residence was pristinely redone with only the best of materials and finishes and furniture. From the custom imported Italian kitchen cabinets, to the Porcelanosa tiles, to top line appliances by Jenn-Air and Liebherr, to the sophisticated beachwood flooring, to the Mitchell Gold & Bob Williams furniture,  this home is sure to make an impression.   NYC & Hudson River views can be seen from every window, plus take in even closer views by stepping out onto the private balcony to enjoy the panorama.   The very spacious bedroom features two large custom closets, one a true walk in, plus offers a separate nook that makes for a great home office setup.   The bathroom offers a sleek and clean design fitted with beautiful Porcelanosa tiles as well.  Parking included! Additionally, all furniture included in the asking price.   Extremely convenient location with easy access to NYC via car, bus, train, or ferry. Relish in all that Weehawken has to offer - promenades, parks, fine dining, shopping, the new pool, tennis courts, tracks, and much more!   **Buyer can obtain financing with just 10% down**",True,high,True,balcony,high,,,,Hoboken,2.09,Port Imperial,1.047,Port Imperial,1.047,,,
220015907,2716 PALISADE AVE,201,2716 PALISADE AVE 201,07086,Weehawken,block_29_PALISADE,29,2,The Maple,Condominium,CONDO-COOP,SOLD,,2,1,1,0,1.0,800,455000.0,475000.0,,568.75,0.9579,,,210.0,37,2022-11-10,2022-09-06,2022,2022-Q4,False,False,False,40.7688126,-74.0283525,use GPS,"Welcome to The Maple, a collection of 9 luxury condos in a brand new construction, elevator building nestled right outside the Lincoln Tunnel. This 1BR/1BTH condo has a wide open 800sf floor plan with wide plank hardwood floors running throughout and washer/dryer in unit. The unit boasts not one but two balconies; one off the living area and another in the bedroom. Kitchen has ample cabinetry with quartz countertops and GE Cafe stainless steel appliances. The bedroom has a massive walk-in closet and space for a desk/home office setup. 1 garage parking space included in price. HOA Fee is estimated. Approx 5 year tax abatement: Year 1 $4,200, Year 2 $5,200, Year 3 $6,300, Year 4 $7,400, Year 5 $8,500",True,high,True,balcony,high,,,,Hoboken,2.289,Port Imperial,1.258,Port Imperial,1.258,,,
220019032,54 47TH ST,2,54 47TH ST 2,07086,Weehawken,block_61,00061,00044,Skye Terrace,Condominium,CONDO-COOP,SOLD,,2,2,2,0,2.0,850,460000.0,450000.0,,541.18,1.0222,,9259.0,336.0,74,2023-03-03,2022-10-27,2023,2023-Q1,False,False,False,40.7779204,-74.0152677,Blvd East & Park Ave,"Weehawken 2 bedrooms, 2 bathrooms 850 SF condo in boutique brick exterior building. Smart layout, lots of sunshine on 2nd floor. New combo washer/dryer in unit, walk-in closet, central A/C and heat. Recessed lighting, ceiling fans, lots of kitchen cabinets space, granite counter-tops, tiled back splash, maple hardwood floors, intercom system,  private storage space in basement. Less than one block to Boulevard East with all jitney & NJ transit buses to NYC via Lincoln Tunnel only 5 minutes away. One block entrance on Boulevard East to Pershing Road and stairs to Port Imperial Ferry and light rail to take you to Hoboken & JC. Boulevard East has dog run, and beautiful parks with views of NYC & Hudson River. Weehawken has recreation park on waterfront with newly opened pools, with tennis courts, playgrounds, sitting and scenic areas. Pet friendly managed building, low maintenance fees of $336.00 per month includes water, sewerage, insurance. Few blocks to supermarket, dollar store, post office, restaurants, beauty salons, etc. The unit is in excellent move in condition.",False,low,False,,low,,,,Hoboken,2.953,Port Imperial,1.922,Port Imperial,1.922,,,
210004398,34-40 48TH ST,4C,34-40 48TH ST 4C,07086,Weehawken,block_62,00062,00029,The Aristocrat,Condominium,CONDO-COOP,SOLD,,,1,1,1,1.5,908,460000.0,475000.0,,506.61,0.9684,,6791.0,314.0,12,2021-04-23,2021-02-24,2021,2021-Q2,False,False,False,40.7783963,-74.0147523,Park Ave and Blvd East,"Prepare to be blown away by this spacious luxury 1 Bedroom 2 Bathroom condo topping the cliffs of Weehawken. Perfectly situated just steps away from bus and ferry to NYC, this home features a HUGE private terrace and floor to ceiling glass window/doors with stunning NYC skyline views, and spectacular sunrises and sunsets right from your bed.  This top floor unit boasts an open concept kitchen/living area perfect for entertaining, granite countertops, stainless steel appliances, 42 cabinets, mosaic backsplash, high 9' ceilings, beautiful crown molding finishes, Brazilian hardwood floors throughout, in-unit, Anderson windows, washer/dryer, central HVAC, custom automatic shades, and reserved parking included in heated garage, a MUST in such a sought after location.  Building has elevator, brand new roof (December 2020), water included, and very low monthly HOA dues and taxes.  Town has top-ranked school system, nearby parks/dog-parks, and fantastic restaurants.",True,high,True,terrace,high,,,,Hoboken,2.99,Port Imperial,1.961,Port Imperial,1.961,,,
